text,label,reason,lang_is_en
i last saw dr gross a few weeks ago and for the first time in like forever i had a normal okay blood pressure despite me feeling agitated,3,duplicate_text; ,True
i am left feeling irritated,3,non_english; ,False
i expect that as the body i live in continues to mature ill come to accept the duality of looking one age and feeling another just as i have come to accept other strange and poignant aspects of the human condition like our awareness of the raw irrefutability of death,5,duplicate_text; ,True
i love him for making me feel loved,2,non_english; ,False
im over here feeling very eager for some needed items,1,non_english; ,False
i must admit i feel a bit weird and look for any nonsense to snap and make look pretty with one of their filters,5,duplicate_text; ,True
i feel weird being like,5,duplicate_text; non_english; ,False
never,4,non_english; ,False
i feel pretty fab today jan,1,non_english; ,False
im still feeling dissatisfied,3,non_english; ,False
i am feeling like a strange stocker whenever i leave my house,5,non_english; ,False
i want to feel stressed its that i dont want to ignore it and have it pop up later,3,duplicate_text; ,True
i was just starting this process i was sweeping the kitchen floor and i was feeling overwhelmed and i was questioning myself,4,duplicate_text; ,True
ill feel sociable again,1,non_english; ,False
i started to feel even more grumpy,3,non_english; ,False
i get sick for months and months i get depressed and feel physically and emotionally tortured through the entire process,4,duplicate_text; ,True
i have been feeling god say my name is faithful and true,2,duplicate_text; ,True
i kinda feel like my life has been put on hold because i m too considerate,1,duplicate_text; ,True
i feel like ageplay is dangerous for me,3,non_english; ,False
i guarantee after you type this in successfully you will feel a strange tingling sensation that can be interpreted as a frisson of freedom,5,duplicate_text; ,True
i no longer feel like im doomed,0,non_english; ,False
i i feel offended,3,non_english; ,False
i feel a little less strange not having it here i dont feel as strongly that my connection to the world is severed,5,duplicate_text; ,True
i cant type as fast and i feel strange about capitalizing the first letter of every sentence,5,duplicate_text; ,True
i feel so timid,4,non_english; ,False
i feel like i am terrified for the future,4,non_english; ,False
i sometimes feel so lonely,0,non_english; ,False
im moving back out on my own in the spring but in the mean time i feel weird about having to address all of the debbie downer reasons i moved back home in the first place,4,duplicate_text; ,True
i feel very un valuable,1,non_english; ,False
i don t have abdominal pain or the discomfort i used to have at the beginning of the diet nausea and all those things sensitivity to odors and i don t feel strange i feel just normal,4,duplicate_text; ,True
im not feeling stressed,3,non_english; ,False
i hate feeling helpless by amy beck day ago,4,duplicate_text; ,True
i almost feel too stubborn,3,non_english; ,False
i am feeling delicate,2,non_english; ,False
i feel quite jubilant,1,non_english; ,False
i feel too delicate,2,non_english; ,False
i feel fine dub mix,1,non_english; ,False
i feel is strange,5,non_english; ,False
i feel romantic,2,non_english; ,False
i did not feel shocked,5,non_english; ,False
i say friend i feel caring valued sometimes overwhelmed,2,non_english; ,False
i always feel a little weird writing about a guy ive dated because i dont want to,4,duplicate_text; ,True
i still feel horny,2,non_english; ,False
i feel talented blushes,1,non_english; ,False
i started getting the same feeling a got a lot during this past pregnancy a strange pain in my right leg groin area every time i had to lift my leg,5,duplicate_text; ,True
i cannot even begin to express in words the depth of sorrow that i feel having not posted any of my ludicrous rants over the passed days,0,duplicate_text; ,True
i feel like todd is getting too stressed or tired with caleb i will take him because i dont want caleb to feel that frustration,0,duplicate_text; ,True
i feel beaten too,0,non_english; ,False
i feel all agitated and jittery and i just want to vomit and break something and vomit again,3,duplicate_text; ,True
i was feeling awful friends before i left for my dads,0,non_english; ,False
i didnt have to feel hesitant,4,non_english; ,False
i left my job i was st lb and now i m st lb i m feeling amazing,5,non_english; ,False
i feel your wonder amazed almost in disbelief,5,non_english; ,False
i am very happy and feel loved,2,non_english; ,False
i feel like thats ok arnt litas like over,1,non_english; ,False
i feel kinda weird,5,non_english; ,False
i feel so helpless and depressed,0,duplicate_text; ,True
i have tested positive but i have never taken drugs and i feel innocent,1,non_english; ,False
i not feel alarmed,4,non_english; ,False
i feel pretty doomed,0,non_english; ,False
i do at times feel a bit strange with my mom ushering her about as though shes her traumatic brain injury is really doing a toll on her mental and physical capacities,4,duplicate_text; ,True
i feel like i m determined,1,non_english; ,False
i feel a strange sensation in my stomach,4,duplicate_text; ,True
i wish people would just listen to me instead of judging or maybe telling me how i feel this is strange because im not even sad tonight just thinking on things,5,duplicate_text; ,True
i used bildmalarna alva feeling and she is so sweet and easy to colour,1,duplicate_text; ,True
i reli feel veri reluctant,4,non_english; ,False
i just dont have a filter and the only way i feel accepted is to tell people everything,2,duplicate_text; ,True
i need to pull away from the stresses of ordinary days when my list is too long and i feel overwhelmed,4,duplicate_text; ,True
i am feeling very insulted,3,non_english; ,False
im listening to jazz so im feeling a little bit nostalgic i suppose,2,non_english; ,False
i feel fucked over by midterms,3,non_english; ,False
im feeling a little overwhelmed a whole lot of humility and realizing yet again what it really means to rely on the lord,4,duplicate_text; ,True
i can feel intelligent again,1,non_english; ,False
i just feel a sense of calm,1,non_english; ,False
i feel like being spiteful,3,non_english; ,False
i feel like i will never stop loving you,2,non_english; ,False
i had plans for the afternoon to get all my pictures ready for a off order at shutterfly and get my disciplemaking movements dmm stuff into the schedule but after a walk i feel strange,5,duplicate_text; ,True
i feel like im being intolerent and unecesserily fearful,4,non_english; ,False
i feel helpless to rid myself of it,4,duplicate_text; ,True
i can t tell you how blessed we feel that nearly all of our supporting churches and individuals have continued supporting us through june to help us ease back in and set up a home,1,duplicate_text; ,True
i feel hurt betrayed,0,non_english; ,False
i feel much better,1,non_english; ,False
i don t have abdominal pain or the discomfort i used to have at the beginning of the diet nausea and all those things sensitivity to odors and i don t feel strange i feel just normal,5,duplicate_text; ,True
im not feeling like im worthless,0,non_english; ,False
when my dog died,0,non_english; ,False
i just feel a bit stunned,5,non_english; ,False
i had felt the feelings that i hated the most feeling weak and vulnerable with every fat drop of my tears held my regrets,3,duplicate_text; ,True
i feel kinda jealous sometimes,3,non_english; ,False
i also feel a little strange,4,duplicate_text; non_english; ,False
i get the feeling he is a lovely guy and i m very happy to see him do so well at atletico,2,duplicate_text; ,True
